,country,currency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl
163,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2017-06-29,,84.13593,Aileron Therapeutics Inc,16179950900,39.874847,ALRN,http://www.aileronrx.com/
164,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2001-07-27,https://static.finnhub.io/logo/254cd2ee-80da-11ea-812f-00000000092a.png,382.8179,Alerus Financial Corp,17017953200,17.120656,ALRS,https://www.alerus.com/
165,US,USD,NASDAQ NMS - GLOBAL MARKET,Telecommunication,1999-11-17,https://static.finnhub.io/logo/8f7686ae-80df-11ea-8717-00000000092a.png,104.6527,Alaska Communications Systems Group Inc,19072973000,53.668057,ALSK,http://www.alsk.com
166,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2005-10-06,https://static.finnhub.io/logo/72d1041e-80df-11ea-9ba7-00000000092a.png,384.4102,Altimmune Inc,12406541450,32.911833,ALT,https://altimmune.com/
167,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2015-06-11,,436.9633,Altabancorp,18016423998,18.79412,ALTA,
168,US,USD,NASDAQ NMS - GLOBAL MARKET,Energy ,2017-03-30,https://static.finnhub.io/logo/3389fd3e-81d8-11ea-a886-00000000092a.png,163.6019,Altus Midstream Co,17132966000,16.24646525,ALTM,https://www.altusmidstream.com/home
169,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2017-11-01,,3464.888,Altair Engineering Inc,12486142400,73.114321,ALTR,https://www.altair.com/
170,,,,,,,,,,,,
171,US,,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2020-07-30,,0,Allovir Inc,16174332605,0,ALVR,https://www.allovir.com
172,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1996-02-01,,26228.43,Alexion Pharmaceuticals Inc,14752302596,219.172983,ALXN,https://alexion.com/
173,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2020-07-17,,1515.66,ALX Oncology Holdings Inc,16504667125,36.96732,ALXO,
174,CA,CAD,TORONTO STOCK EXCHANGE,Technology,2018-11-01,https://static.finnhub.io/logo/af289222-80da-11ea-a616-00000000092a.png,170.556,Alithya Group Inc,15142855552,58.081235,ALYA.TO,http://alithya.com
175,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2018-06-06,,368.8683,Amalgamated Bank,12128954922,31.049525,AMAL,https://www.amalgamatedbank.com/
176,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1972-10-05,https://static.finnhub.io/logo/907771b0-80df-11ea-848b-00000000092a.png,55664.59,Applied Materials Inc,14085635300,913,AMAT,http://www.appliedmaterials.com/
177,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,2012-10-10,https://static.finnhub.io/logo/12513e24-80cd-11ea-b9a5-00000000092a.png,1978.206,Ambarella Inc,14087348888,34.614277,AMBA,https://www.ambarella.com/
178,,,,,,,,,,,,
179,US,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2018-11-16,https://static.finnhub.io/logo/adca3c2e-80da-11ea-9ab0-00000000092a.png,210.3092,AMCI Acquisition Corp,17246724319,20.438208,AMCI,http://amciacquisition.com/
180,,,,,,,,,,,,
181,,,,,,,,,,,,
182,US,USD,NASDAQ NMS - GLOBAL MARKET,Media,2011-06-16,https://static.finnhub.io/logo/3723ade8-80cb-11ea-b5f9-00000000092a.png,1215.695,AMC Networks Inc,12123248500,52.041738,AMCX,http://www.amcnetworks.com/
183,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1979-10-15,https://static.finnhub.io/logo/703d1664-80eb-11ea-8713-00000000092a.png,96225.69,Advanced Micro Devices Inc,14087494000,1174,AMD,https://www.amd.com/
184,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1994-08-17,https://static.finnhub.io/logo/90d48c1a-80df-11ea-ab49-00000000092a.png,8152.703,Amedisys Inc,12252922031,32.46666,AMED,https://www.amedisys.com/
185,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1999-04-09,https://static.finnhub.io/logo/48afbe24-80db-11ea-9676-00000000092a.png,966.9918,Apollo Medical Holdings Inc,16262820288,53.513655,AMEH,http://apollomed.net
186,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1987-05-01,,133046.2,Amgen Inc,18054471000,585.693775,AMGN,http://www.amgen.com
187,US,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2019-11-20,,123.375,Amplitude Healthcare Acquisition Corp,12128231900,12.5,AMHC,
188,,,,,,,,,,,,
189,,,,,,,,,,,,
190,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1998-05-01,https://static.finnhub.io/logo/6dcd7482-826a-11ea-8de4-00000000092a.png,3202.463,Amkor Technology Inc,14808215000,241.236,AMKR,https://www.amkor.com/
191,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1994-04-04,,263.034,American National Bankshares Inc,14347925111,10.969756,AMNB,https://www.amnb.com/investors
192,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1980-10-20,https://static.finnhub.io/logo/9764de64-80df-11ea-b54c-00000000092a.png,424.2673,Allied Motion Technologies Inc,17162428634,9.744312,AMOT,http://www.alliedmotion.com/
193,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2014-06-25,,989.5988,Amphastar Pharmaceuticals Inc,19099809484,47.485546,AMPH,http://www.amphastar.com
194,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1994-03-11,,63.8336,American River Bankshares,19162316723,5.938009,AMRB,http://www.amrb.com
195,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2009-07-21,https://static.finnhub.io/logo/51d78122-80db-11ea-bfdf-00000000092a.png,8.08917,Ameri Holdings Inc,17709354152,5.737001,AMRH,http://www.ameri100.com/
196,,,,,,,,,,,,
197,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2014-03-17,,237.0121,A-Mark Precious Metals Inc,13105871414,7.035089,AMRK,http://www.amark.com/
198,IE,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1993-04-01,https://static.finnhub.io/logo/8fccac34-80df-11ea-a026-00000000092a.png,1935.691,Amarin Corporation PLC,35316699020,391.058459,AMRN,http://www.amarincorp.com/
199,US,USD,NASDAQ NMS - GLOBAL MARKET,Chemicals,2010-09-28,https://static.finnhub.io/logo/2e27046e-80c9-11ea-aded-00000000092a.png,624.4295,Amyris Inc,15104500761,204.730979,AMRS,https://www.amyris.com/
200,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,1991-12-12,https://static.finnhub.io/logo/92d4cfb8-80df-11ea-9998-00000000092a.png,349.0623,American Superconductor Corp,19788423000,23.070875,AMSC,http://www.amsc.com/
201,US,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,2005-11-18,https://static.finnhub.io/logo/927e7402-80df-11ea-9228-00000000092a.png,1137.826,Amerisafe Inc,13374639052,19.331059,AMSF,https://www.amerisafe.com/
202,US,,NASDAQ NMS - GLOBAL MARKET,N/A,2020-09-25,,0,Amesite Inc,17348768130,0,AMST,https://www.amesite.com/
203,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1983-02-25,https://static.finnhub.io/logo/96ee971a-80df-11ea-acfa-00000000092a.png,507.9927,American Software Inc,14042614381,32.480351,AMSWA,http://www.amsoftware.com/
204,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,2018-08-13,,429.3802,Amerant Bancorp Inc,13054604038,42.159333,AMTB,https://investor.amerantbank.com/
205,,,,,,,,,,,,
206,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2020-06-05,,1129.16,Applied Molecular Transport Inc.,16503920420,34.850624,AMTI,https://www.appliedmt.com/company/
207,US,USD,NASDAQ NMS - GLOBAL MARKET,Energy ,2006-06-01,https://static.finnhub.io/logo/fef829a4-80cf-11ea-85b7-00000000092a.png,83.59948,Aemetis Inc,14085173304,20.795891,AMTX,http://www.aemetis.com/
208,US,USD,NASDAQ NMS - GLOBAL MARKET,Building,1986-07-18,https://static.finnhub.io/logo/9509ef7a-80df-11ea-b6ad-00000000092a.png,1478.414,American Woodmark Corp,15406659100,16.99326,AMWD,https://americanwoodmark.com/
209,,,,,,,,,,,,
210,US,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1997-05-01,https://static.finnhub.io/logo/967bf7b0-80df-11ea-abb4-00000000092a.png,1605051,Amazon.com Inc,12062661000,500.889651,AMZN,http://www.amazon.com/
211,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2017-01-26,https://static.finnhub.io/logo/c8848b30-80d2-11ea-8f28-00000000092a.png,702.5211,AnaptysBio Inc,18583626295,27.303581,ANAB,https://www.anaptysbio.com/
212,US,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,1980-03-17,https://static.finnhub.io/logo/8eb3f50a-80df-11ea-a7d3-00000000092a.png,1954.699,American National Group Inc,14097634661,26.8872,ANAT,https://www.americannational.com/
213,IL,,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2012-08-14,,40.43829,Anchiano Therapeutics Ltd,,37.099352,ANCN,https://www.anchiano.com/
214,US,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2019-01-29,,97.64558,Andina Acquisition Corp III,16465653861,23.486904,ANDA,
215,,,,,,,,,,,,
216,,,,,,,,,,,,
217,,,,,,,,,,,,
218,US,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1996-02-20,https://static.finnhub.io/logo/8e6d80ee-80df-11ea-9244-00000000092a.png,786.885,Andersons Inc,14198935050,33,ANDE,https://andersonsinc.com/
219,US,USD,NASDAQ NMS - GLOBAL MARKET,Media,2017-10-02,,5499.595,ANGI Homeservices Inc,13039637200,495.905765,ANGI,https://www.angihomeservices.com/
220,,,,,,,,,,,,
221,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2004-05-27,,420.1406,AngioDynamics Inc,15187981215,37.953078,ANGO,https://www.angiodynamics.com/
222,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1985-05-16,https://static.finnhub.io/logo/8e025292-80df-11ea-91df-00000000092a.png,500.2432,Anika Therapeutics Inc,17814579000,14.207419,ANIK,https://www.anikatherapeutics.com/
223,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2000-05-04,https://static.finnhub.io/logo/ded301a8-826a-11ea-aa93-00000000092a.png,356.5209,ANI Pharmaceuticals Inc,12186343500,12.315057,ANIP,http://www.anipharmaceuticals.com/
224,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1983-10-07,https://static.finnhub.io/logo/61322934-80d2-11ea-9579-00000000092a.png,56.85663,Anixa Biosciences Inc,14087089808,23.789386,ANIX,https://www.anixa.com/
225,US,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2020-07-24,,932.3393,Annexon Inc,16508225500,38.14809,ANNX,
226,CN,CNY,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2020-01-30,,0,AnPac Bio-Medical Science Co Ltd,8657820516666,0,ANPC,
227,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1996-06-20,https://static.finnhub.io/logo/6edb83c2-826a-11ea-9332-00000000092a.png,28329.32,ANSYS Inc,18444626797,85.789237,ANSS,https://www.ansys.com/
228,CN,USD,NASDAQ NMS - GLOBAL MARKET,Media,2007-11-07,,14.57711,Airnet Technology Inc,861084386868,125.66478,ANTE,http://www.airmedia.net.cn/
229,CA,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2014-07-07,https://static.finnhub.io/logo/2daae168-80d0-11ea-843f-00000000092a.png,11.55082,Sphere 3D Corp,14167495999,6.958325,ANY,http://sphere3d.com
230,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,2010-04-29,https://static.finnhub.io/logo/d99e6774-80c8-11ea-a6b4-00000000092a.png,422.8662,Alpha and Omega Semiconductor Ltd,14088309742,25.382124,AOSL,http://www.aosmd.com/
231,US,,NASDAQ NMS - GLOBAL MARKET,Leisure Products,2020-08-10,,0,American Outdoor Brands Inc,18003389585,0,AOUT,
232,US,USD,NASDAQ NMS - GLOBAL MARKET,Energy ,1969-05-27,https://static.finnhub.io/logo/73a39054-80eb-11ea-98e4-00000000092a.png,3563.21,Apache Corp,17132966000,377.458656,APA,http://www.apachecorp.com/
233,US,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,2001-08-24,https://static.finnhub.io/logo/deb2d774-80d0-11ea-a3a7-00000000092a.png,40.1651,Applied DNA Sciences Inc,16312408800,5.142779,APDN,http://www.adnas.com/
234,US,USD,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,2007-11-09,,437.8436,American Public Education Inc,13047243700,14.797011,APEI,http://www.americanpubliceducation.com/
235,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2005-04-21,https://static.finnhub.io/logo/45c143de-80cd-11ea-96d5-00000000092a.png,40.96015,Apollo Endosurgery Inc,15122795100,23.676387,APEN,http://apolloendo.com
236,CA,CAD,TORONTO STOCK EXCHANGE,Pharmaceuticals,2011-12-20,https://static.finnhub.io/logo/25d2a3d4-80cc-11ea-95e5-00000000092a.png,1727.367,Aphria Inc,,289.341173,APHA.TO,https://www.aphria.com/
237,CN,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2020-06-25,,4084.08,Agora Inc,,396.897929,API,
238,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2017-11-09,https://static.finnhub.io/logo/57ca281e-80db-11ea-93f5-00000000092a.png,2706.623,Apellis Pharmaceuticals Inc,16179775700,75.603991,APLS,http://apellis.com/
239,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2019-05-09,https://static.finnhub.io/logo/6aafcbd8-80da-11ea-bd53-00000000092a.png,506.5916,Applied Therapeutics Inc,12122209319,22.435414,APLT,http://www.appliedtherapeutics.com/
240,HK,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2018-12-18,,76.52705,Aptorum Group Ltd,85239537700,29.035116,APM,http://www.aptorumgroup.com/
241,US,USD,NASDAQ NMS - GLOBAL MARKET,Building,1971-07-01,https://static.finnhub.io/logo/a0df907a-80df-11ea-9817-00000000092a.png,716.1078,Apogee Enterprises Inc,16128351874,26.385698,APOG,https://www.apog.com/
242,,,,,,,,,,,,
243,,,,,,,,,,,,
244,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2015-06-26,https://static.finnhub.io/logo/ff290e30-80d1-11ea-b270-00000000092a.png,5247.375,AppFolio Inc,18053646093,34.296564,APPF,https://www.appfolio.com/
245,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2017-05-25,https://static.finnhub.io/logo/af1648b6-80db-11ea-aaa4-00000000092a.png,5467.924,Appian Corp,17034428844,69.85085,APPN,https://www.appian.com/
246,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,2006-06-30,https://static.finnhub.io/logo/2f523190-80ce-11ea-abb7-00000000092a.png,2964.708,Digital Turbine Inc,15123877717,87.583694,APPS,http://www.digitalturbine.com/
247,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2019-10-03,,567.3832,Aprea Therapeutics Inc,16095104718,21.186827,APRE,https://www.aprea.com/
248,CA,USD,TORONTO STOCK EXCHANGE,Biotechnology,1993-06-04,https://static.finnhub.io/logo/e1f12cd4-80f5-11ea-a8bb-00000000092a.png,673.8263,Aptose Biosciences Inc,16507185028,87.483719,APS.TO,https://aptose.com/
249,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2018-06-21,https://static.finnhub.io/logo/04f09d90-80db-11ea-92e5-00000000092a.png,190.1548,Aptinyx Inc,18478710377,60.849534,APTX,https://www.aptinyx.com/
250,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2016-07-20,https://static.finnhub.io/logo/63ca22e2-80d4-11ea-8f9d-00000000092a.png,22.66201,Aptevo Therapeutics Inc,12068380500,3.232811,APVO,http://aptevotherapeutics.com/
251,TW,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,2011-04-29,https://static.finnhub.io/logo/2ab34826-81a6-11ea-a950-00000000092a.png,20.7295,Asia Pacific Wire & Cable Corporation Ltd,886227122558,13.819669,APWC,http://www.apwcc.com/
252,US,USD,NASDAQ NMS - GLOBAL MARKET,N/A,2019-09-17,,462.9784,Apex Technology Acquisition Corp,16197366855,50.831449,APXT,https://apexacquisitioncorp.com/
253,,,,,,,,,,,,
254,,,,,,,,,,,,
255,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1983-07-22,https://static.finnhub.io/logo/45ced022-80df-11ea-972d-00000000092a.png,213.8522,Apyx Medical Corp,18005372790,34.216349,APYX,https://apyxmedical.com/
256,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2017-01-09,https://static.finnhub.io/logo/dcf29d6c-80db-11ea-aab4-00000000092a.png,191.5543,AquaBounty Technologies Inc,19786486000,44.755684,AQB,https://aquabounty.com/
257,US,USD,NASDAQ NMS - GLOBAL MARKET,Commercial Services & Supplies,2015-07-31,,59.98264,Aqua Metals Inc,17755251936,60.946501,AQMS,https://www.aquametals.com/
258,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2018-07-25,,176.8401,Aquestive Therapeutics Inc,19089411900,33.619796,AQST,https://aquestive.com/
259,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2014-03-20,https://static.finnhub.io/logo/a3d87664-80cf-11ea-a102-00000000092a.png,83.77486,Aravive Inc,19363551910,16.018137,ARAV,https://aravive.com/
260,US,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,2007-02-08,,282.7151,Accuray Inc,14087164600,91.198408,ARAY,http://www.accuray.com/
261,,,,,,,,,,,,
262,US,USD,NASDAQ NMS - GLOBAL MARKET,Road & Rail,1992-05-13,https://static.finnhub.io/logo/8bc94b08-80df-11ea-a63d-00000000092a.png,851.6421,ArcBest Corp,14797856000,25.444939,ARCB,http://www.arcb.com/
263,US,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2012-10-08,https://static.finnhub.io/logo/a6574d90-80df-11ea-8e09-00000000092a.png,5933.615,Ares Capital Corp,12127507300,422.622119,ARCC,http://www.arescapitalcorp.com
264,BR,BRL,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,2018-09-26,,1989.621,Arco Platform Ltd,551130472655,54.94227,ARCE,https://arcoplatform.com/
265,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2013-05-22,https://static.finnhub.io/logo/a93edd06-80cd-11ea-a299-00000000092a.png,1208.232,Arcturus Therapeutics Holdings Inc,18589002660,24.473002,ARCT,https://arcturusrx.com/
266,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2018-08-14,,78.14945,Aridis Pharmaceuticals Inc,14083851742,10.057844,ARDS,https://aridispharma.com
267,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2014-06-19,https://static.finnhub.io/logo/ea5d3fe2-80cf-11ea-83d7-00000000092a.png,459.9653,Ardelyx Inc,15107457047,89.140563,ARDX,https://www.ardelyx.com/
268,US,USD,NASDAQ NMS - GLOBAL MARKET,Energy ,2015-08-03,https://static.finnhub.io/logo/82b8f7ec-80da-11ea-8f6e-00000000092a.png,56.6689,American Resources Corp,16066373740,37.038495,AREC,http://www.americanresourcescorp.com/
269,,,,,,,,,,,,
270,US,USD,NASDAQ NMS - GLOBAL MARKET,"Hotels, Restaurants & Leisure",1985-12-13,https://static.finnhub.io/logo/ad63487e-80df-11ea-b6e7-00000000092a.png,40.4528,Ark Restaurants Corp,12122068800,3.502407,ARKR,http://www.arkrestaurants.com/
271,US,USD,NASDAQ NMS - GLOBAL MARKET,Energy ,1999-08-17,https://static.finnhub.io/logo/783d805a-826a-11ea-8c94-00000000092a.png,396.8491,Alliance Resource Partners LP,19182957600,127.195219,ARLP,http://www.arlp.com/
272,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2000-07-28,https://static.finnhub.io/logo/aa8c3ed2-80df-11ea-bf74-00000000092a.png,4689.002,Arena Pharmaceuticals Inc,18584537200,57.646937,ARNA,http://www.arenapharm.com/
273,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1980-09-18,https://static.finnhub.io/logo/731ccc14-826a-11ea-8d1d-00000000092a.png,452.1348,Arrow Financial Corp,15184154299,15.489372,AROW,https://www.arrowfinancial.com/
274,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2018-06-26,,56.37113,Aerpio Pharmaceuticals Inc,15139851920,42.068004,ARPO,https://aerpio.com/
275,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2020-01-31,,992.7949,Arcutis Biotherapeutics Inc,18054185006,43.090058,ARQT,https://arcutis.com/
276,US,,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,2020-10-15,,0,Array Technologies Inc,15058817567,0,ARRY,https://arraytechinc.com/
277,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2015-10-13,https://static.finnhub.io/logo/4b483600-80da-11ea-9cca-00000000092a.png,8.6136,Artelo Biosciences Inc,17609431689,15.111587,ARTL,http://artelobio.com/
278,,,,,,,,,,,,
279,US,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,1994-04-04,,337.854,Artesian Resources Corp,13024536900,9.335595,ARTNA,http://www.artesianwater.com
280,US,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,1980-03-17,,11.87649,Art's Way Manufacturing Co Inc,17128643131,4.431691,ARTW,http://www.artsway-mfg.com/
281,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,2018-09-27,https://static.finnhub.io/logo/d31f5630-80da-11ea-983a-00000000092a.png,1651.9,Arvinas Inc,12035351456,39.23753,ARVN,http://arvinas.com/
282,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,1993-12-14,https://static.finnhub.io/logo/aad0cfc8-80df-11ea-9232-00000000092a.png,6022.941,Arrowhead Pharmaceuticals Inc,16266964702,102.291803,ARWR,http://arrowheadpharma.com/
283,US,,NASDAQ NMS - GLOBAL MARKET,N/A,2020-08-07,,0,ARYA Sciences Acquisition III Corp,12122842300,0,ARYA,
284,,,,,,,,,,,,
285,SG,,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2017-06-01,,0,Aslan Pharmaceuticals Ltd,6562224235,0,ASLN,http://aslanpharma.com/zh/
286,US,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2010-12-17,https://static.finnhub.io/logo/7471d8a8-80c9-11ea-93ea-00000000092a.png,488.5526,Assembly Biosciences Inc,18334094583,32.854914,ASMB,https://www.assemblybio.com/
287,,,,,,,,,,,,
288,DK,EUR,NASDAQ NMS - GLOBAL MARKET,Biotechnology,2015-01-28,,8472.723,Ascendis Pharma A/S,4570222244,52.844991,ASND,http://www.ascendispharma.com/
289,US,,NASDAQ NMS - GLOBAL MARKET,N/A,2020-10-02,,0,Academy Sports & Outdoors Inc,12816465200,0,ASO,
290,LU,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,2009-07-31,https://static.finnhub.io/logo/9148fb76-80fe-11ea-9307-00000000092a.png,197.8955,Altisource Portfolio Solutions SA,35224697900,15.631557,ASPS,https://altisource.com/
291,US,USD,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,2010-12-17,https://static.finnhub.io/logo/8f85f25e-80db-11ea-8e7a-00000000092a.png,258.9348,Aspen Group Inc,16464485144,22.496502,ASPU,https://www.aspu.com/
292,US,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,1997-02-12,,74.79236,Assertio Holdings Inc,12244197106,107.121683,ASRT,https://www.assertiotx.com/
293,US,USD,NASDAQ NMS - GLOBAL MARKET,Banking,1985-01-30,https://static.finnhub.io/logo/aa1a318c-80df-11ea-8d3e-00000000092a.png,49.81124,Ameriserv Financial Inc,18145335300,17.058644,ASRV,https://www.ameriserv.com/
294,,,,,,,,,,,,
295,US,USD,NASDAQ NMS - GLOBAL MARKET,Aerospace & Defense,1995-12-21,https://static.finnhub.io/logo/c525a1a8-80e0-11ea-aac3-00000000092a.png,19.37491,Astrotech Corp,15124859530,7.844095,ASTC,http://www.astrotechcorp.com
296,US,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,1986-06-18,https://static.finnhub.io/logo/a301d900-80df-11ea-b220-00000000092a.png,1292.213,Astec Industries Inc,14238995898,22.602982,ASTE,http://www.astecindustries.com/
297,US,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1992-04-07,https://static.finnhub.io/logo/a393333e-80df-11ea-819f-00000000092a.png,136.7907,Asure Software Inc,15124372700,15.850601,ASUR,http://www.asuresoftware.com/
298,US,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1983-08-09,,82.46277,Amtech Systems Inc,14809675146,14.048172,ASYS,http://www.amtechsystems.com/
